"","id","movie_title","director_name","genre","country","num_voted_users","imdb_score"
"5049",2207,"Bad Santa","Terry Zwigoff","Crime","USA",107815,7.1
"5050",2208,"Austin Powers: International Man of Mystery","Jay Roach","Crime","USA",183425,7
"5051",2233,"Small Time Crooks","Woody Allen","Crime","USA",31169,6.7
"5052",2254,"RocknRolla","Guy Ritchie","Crime","UK",194489,7.3
"5053",2262,"The Salton Sea","D.J. Caruso","Crime","USA",26730,7.2
"5054",2283,"Smokin' Aces","Joe Carnahan","Crime","UK",121058,6.7
"5055",2294,"A Simple Plan","Sam Raimi","Crime","UK",50656,7.5
"5056",2298,"Brooklyn's Finest","Antoine Fuqua","Crime","USA",52852,6.7
"5057",2303,"Running Scared","Wayne Kramer","Crime","Germany",88590,7.4
"5058",2307,"Veronica Guerin","Joel Schumacher","Crime","Ireland",16234,6.9
"5059",2308,"Escobar: Paradise Lost","Andrea Di Stefano","Crime","France",13762,6.6
"5060",2314,"Wall Street","Oliver Stone","Crime","USA",119150,7.4
"5061",2360,"Trance","Danny Boyle","Crime","UK",92640,7
"5062",2368,"Wasabi","Gerard Krawczyk","Crime","France",29392,6.6
"5063",2370,"Beverly Hills Cop","Martin Brest","Crime","USA",126464,7.3
"5064",2400,"Cop Land","James Mangold","Crime","USA",69576,6.9
"5065",2402,"End of Watch","David Ayer","Crime","USA",181025,7.7
"5066",2411,"The Last House on the Left","Dennis Iliadis","Crime","USA",67822,6.6
"5067",2417,"Drive","Nicolas Winding Refn","Crime","USA",431578,7.8
"5068",2424,"Grosse Pointe Blank","George Armitage","Crime","USA",73347,7.4
"5069",2441,"The Place Beyond the Pines","Derek Cianfrance","Crime","USA",187170,7.3
"5070",2447,"A Most Wanted Man","Anton Corbijn","Crime","UK",57210,6.8
"5071",2454,"Confidence","James Foley","Crime","USA",30643,6.7
"5072",2464,"The Big Lebowski","Joel Coen","Crime","USA",537419,8.2
"5073",2466,"Dark Blue","Ron Shelton","Crime","USA",17261,6.6
"5074",2472,"In Bruges","Martin McDonagh","Crime","UK",307639,8
"5075",2479,"Three Burials","Tommy Lee Jones","Crime","France",34194,7.5
"5076",2481,"Kiss Kiss Bang Bang","Shane Black","Crime","USA",175962,7.6
"5077",2486,"Transsiberian","Brad Anderson","Crime","Spain",42792,6.7
"5078",2491,"District B13","Pierre Morel","Crime","France",55928,7.2
"5079",2492,"Things to Do in Denver When You're Dead","Gary Fleder","Crime","USA",22345,6.8
"5080",2494,"Buffalo Soldiers","Gregor Jordan","Crime","UK",20730,6.9
"5081",2546,"Amen.","Costa-Gavras","Crime","France",11077,7.3
"5082",2556,"Seven Psychopaths","Martin McDonagh","Crime","UK",185845,7.2
"5083",2564,"The Godfather: Part II","Francis Ford Coppola","Crime","USA",790926,9
"5084",2569,"Young Guns","Christopher Cain","Crime","USA",42614,6.8
"5085",2595,"Serial Mom","John Waters","Crime","USA",21212,6.7
"5086",2609,"Find Me Guilty","Sidney Lumet","Crime","Germany",28068,7.1
"5087",2612,"Infamous","Douglas McGrath","Crime","USA",14143,7.1
"5088",2617,"The Call","Brad Anderson","Crime","USA",88241,6.7
"5089",2620,"I Love You Phillip Morris","Glenn Ficarra","Crime","France",77305,6.6
"5090",2623,"True Romance","Tony Scott","Crime","USA",163492,8
"5091",2624,"Glengarry Glen Ross","James Foley","Crime","USA",75675,7.8
"5092",2629,"Dancer in the Dark","Lars von Trier","Crime","Denmark",79330,8
"5093",2631,"The Funeral","Abel Ferrara","Crime","USA",6921,6.6
"5094",2633,"Machete","Ethan Maniquis","Crime","USA",165792,6.7
"5095",2641,"Ernest & Celestine","Stephane Aubier","Crime","France",12029,7.9
"5096",2648,"Witness","Peter Weir","Crime","USA",66966,7.4
"5097",2651,"Beavis and Butt-Head Do America","Mike Judge","Crime","USA",42892,6.8
"5098",2652,"Jackie Brown","Quentin Tarantino","Crime","USA",239540,7.5
"5099",2658,"Project X","Nima Nourizadeh","Crime","USA",157051,6.7
"5100",2669,"Rounders","John Dahl","Crime","USA",121676,7.4
"5101",2680,"Crank","Mark Neveldine","Crime","USA",196422,7
"5102",2709,"Brother","Takeshi Kitano","Crime","USA",18520,7.2
"5103",2713,"Trade","Marco Kreuzpaintner","Crime","Germany",14831,7.5
"5104",2720,"Snatch","Guy Ritchie","Crime","UK",600996,8.3
"5105",2729,"My Cousin Vinny","Jonathan Lynn","Crime","USA",82743,7.5
"5106",2732,"Phone Booth","Joel Schumacher","Crime","USA",207934,7.1
"5107",2734,"Dead Man Walking","Tim Robbins","Crime","UK",73193,7.6
"5108",2746,"Frailty","Bill Paxton","Crime","USA",59982,7.3
"5109",2753,"Vera Drake","Mike Leigh","Crime","UK",20307,7.7
"5110",2798,"Snatch","Guy Ritchie","Crime","UK",600996,8.3
"5111",2809,"The Outsiders","Francis Ford Coppola","Crime","USA",57363,7.2
"5112",2831,"The Matador","Richard Shepard","Crime","USA",40514,6.8
"5113",2838,"Big Eyes","Tim Burton","Crime","USA",55539,7
"5114",2842,"Dirty Pretty Things","Stephen Frears","Crime","UK",34848,7.4
"5115",2847,"American History X","Tony Kaye","Crime","USA",782437,8.6
"5116",2861,"Romeo Is Bleeding","Peter Medak","Crime","UK",10735,6.6
"5117",2862,"The Limey","Steven Soderbergh","Crime","USA",24412,7.1
"5118",2863,"Crash","Paul Haggis","Crime","Germany",361169,7.9
"5119",2876,"The Iceman","Ariel Vromen","Crime","USA",55567,6.9
"5120",2878,"Killer Joe","William Friedkin","Crime","USA",59297,6.7
"5121",2880,"Owning Mahowny","Richard Kwietniowski","Crime","Canada",10585,7.2
"5122",2887,"The Swindle","Claude Chabrol","Crime","France",1649,6.6
"5123",2909,"It's a Mad, Mad, Mad, Mad World","Stanley Kramer","Crime","USA",29323,7.6
"5124",2919,"Set It Off","F. Gary Gray","Crime","USA",10139,6.8
"5125",2927,"Boiler Room","Ben Younger","Crime","USA",41313,7
"5126",2930,"The Way of the Gun","Christopher McQuarrie","Crime","USA",27536,6.7
"5127",2960,"Pulp Fiction","Quentin Tarantino","Crime","USA",1324680,8.9
"5128",2961,"Nightcrawler","Dan Gilroy","Crime","USA",293304,7.9
"5129",2969,"Escape from Alcatraz","Don Siegel","Crime","USA",87090,7.6
"5130",2979,"Half Baked","Tamra Davis","Crime","USA",48225,6.7
"5131",2982,"American Psycho","Mary Harron","Crime","USA",357275,7.6
"5132",2993,"8 Women","Fran<e7>ois Ozon","Crime","France",23660,7.1
"5133",2995,"Clay Pigeons","David Dobkin","Crime","Germany",9494,6.6
"5134",3007,"Wild Target","Jonathan Lynn","Crime","UK",29994,6.9
"5135",3010,"Dear Wendy","Thomas Vinterberg","Crime","Italy",9003,6.6
"5136",3022,"Narc","Joe Carnahan","Crime","USA",34098,7.2
"5137",3027,"Alias Betty","Claude Miller","Crime","France",1439,6.9
"5138",3029,"Crash","Paul Haggis","Crime","Germany",361169,7.9
"5139",3034,"Harry Brown","Daniel Barber","Crime","UK",74435,7.2
"5140",3039,"The Godfather","Francis Ford Coppola","Crime","USA",1155770,9.2
"5141",3050,"Capote","Bennett Miller","Crime","Canada",100571,7.4
"5142",3051,"Desperado","Robert Rodriguez","Crime","USA",138707,7.2
"5143",3059,"The Devil's Rejects","Rob Zombie","Crime","USA",76267,6.9
"5144",3060,"Dope","Rick Famuyiwa","Crime","USA",56605,7.3
"5145",3080,"Auto Focus","Paul Schrader","Crime","USA",11387,6.6
"5146",3104,"Elite Squad","Jose Padilha","Crime","Brazil",81644,8.1
"5147",3107,"Boyz n the Hood","John Singleton","Crime","USA",94139,7.8
"5148",3111,"Go","Doug Liman","Crime","USA",59474,7.3
"5149",3116,"Layer Cake","Matthew Vaughn","Crime","UK",134070,7.4
"5150",3130,"Butch Cassidy and the Sundance Kid","George Roy Hill","Crime","USA",152089,8.1
"5151",3134,"West Side Story","Jerome Robbins","Crime","USA",71919,7.6
"5152",3138,"The Usual Suspects","Bryan Singer","Crime","USA",740918,8.6
"5153",3152,"Bernie","Richard Linklater","Crime","USA",45396,6.8
"5154",3159,"The Guard","John Michael McDonagh","Crime","Ireland",64794,7.3
"5155",3182,"The Protector","Prachya Pinkaew","Crime","Thailand",30210,7.1
"5156",3187,"The Sting","George Roy Hill","Crime","USA",175607,8.3
"5157",3196,"Wonderland","James Cox","Crime","USA",18792,6.6
"5158",3203,"Headhunters","Morten Tyldum","Crime","Norway",79353,7.6
"5159",3218,"Monster","Patty Jenkins","Crime","USA",105568,7.3
"5160",3257,"The Barbarian Invasions","Denys Arcand","Crime","Canada",24921,7.7
"5161",3267,"Heavenly Creatures","Peter Jackson","Crime","New Zealand",50197,7.4
"5162",3270,"Zero Effect","Jake Kasdan","Crime","USA",12366,7
"5163",3272,"Light Sleeper","Paul Schrader","Crime","USA",3665,6.8
"5164",3273,"Kill the Messenger","Michael Cuesta","Crime","USA",32382,7
"5165",3276,"Green Room","Jeremy Saulnier","Crime","USA",28845,7.1
"5166",3278,"Bottle Rocket","Wes Anderson","Crime","USA",54478,7.1
"5167",3300,"Bound","Lana Wachowski","Crime","USA",41138,7.4
"5168",3305,"Character","Mike van Diem","Crime","Netherlands",9171,7.8
"5169",3306,"Spun","Jonas <c5>kerlund","Crime","USA",32357,6.8
"5170",3308,"Exiled","Johnnie To","Crime","Hong Kong",6919,7.3
"5171",3317,"The Crying Game","Neil Jordan","Crime","UK",41361,7.3
"5172",3332,"Scoop","Woody Allen","Crime","UK",66840,6.7
"5173",3336,"The Cooler","Wayne Kramer","Crime","USA",28714,7
"5174",3356,"Shooting Fish","Stefan Schwartz","Crime","UK",6705,6.6
"5175",3361,"Trust","David Schwimmer","Crime","USA",34224,7
"5176",3374,"Defendor","Peter Stebbings","Crime","Canada",31836,6.8
"5177",3382,"Menace II Society","Albert Hughes","Crime","USA",39508,7.5
"5178",3403,"City of God","Fernando Meirelles","Crime","Brazil",533200,8.7
"5179",3408,"Maria Full of Grace","Joshua Marston","Crime","Colombia",30474,7.5
"5180",3416,"Bowling for Columbine","Michael Moore","Crime","Germany",123090,8
"5181",3442,"Tsotsi","Gavin Hood","Crime","UK",25063,7.3
"5182",3466,"Hustle & Flow","Craig Brewer","Crime","USA",33567,7.4
"5183",3489,"Robot & Frank","Jake Schreier","Crime","USA",52509,7.1
"5184",3502,"Super","James Gunn","Crime","USA",61787,6.8
"5185",3505,"This Is England","Shane Meadows","Crime","UK",99177,7.7
"5186",3514,"Mi America","Robert Fontaine","Crime","USA",22,7.2
"5187",3520,"Boys Don't Cry","Kimberly Peirce","Crime","USA",77551,7.6
"5188",3532,"Harsh Times","David Ayer","Crime","USA",54657,7
"5189",3553,"Gangster's Paradise: Jerusalema","Ralph Ziman","Crime","South Africa",9689,7.8
"5190",3554,"The Lady from Shanghai","Orson Welles","Crime","USA",19236,7.7
"5191",3556,"River's Edge","Tim Hunter","Crime","USA",11763,7.1
"5192",3562,"Man on Wire","James Marsh","Crime","UK",40481,7.8
"5193",3570,"Run Lola Run","Tom Tykwer","Crime","Germany",161471,7.8
"5194",3572,"In the Bedroom","Todd Field","Crime","USA",32415,7.5
"5195",3582,"Mississippi Mermaid","Fran<e7>ois Truffaut","Crime","France",4391,7.2
"5196",3591,"Buffalo '66","Vincent Gallo","Crime","USA",36657,7.5
"5197",3593,"Nine Queens","Fabian Bielinsky","Crime","Argentina",38215,7.9
"5198",3609,"Jack Reacher","Christopher McQuarrie","Crime","USA",226583,7
"5199",3613,"Lock, Stock and Two Smoking Barrels","Guy Ritchie","Crime","UK",414976,8.2
"5200",3626,"Super Troopers","Jay Chandrasekhar","Crime","USA",76151,7.1
"5201",3631,"Lucky Number Slevin","Paul McGuigan","Crime","Germany",262160,7.8
"5202",3634,"Reservoir Dogs","Quentin Tarantino","Crime","USA",664719,8.4
"5203",3644,"Dead Man's Shoes","Shane Meadows","Crime","UK",39929,7.7
"5204",3648,"The Raid: Redemption","Gareth Evans","Crime","Indonesia",148221,7.6
"5205",3667,"Frozen River","Courtney Hunt","Crime","USA",21746,7.2
"5206",3676,"Brigham City","Richard Dutcher","Crime","USA",983,7.2
"5207",3686,"The Act of Killing","Joshua Oppenheimer","Crime","UK",23836,8.2
"5208",3687,"Taxi to the Dark Side","Alex Gibney","Crime","USA",10564,7.7
"5209",3694,"The Perfect Host","Nick Tomnay","Crime","USA",20176,6.8
"5210",3702,"Trance","Danny Boyle","Crime","UK",92640,7
"5211",3703,"On the Waterfront","Elia Kazan","Crime","USA",100890,8.2
"5212",3706,"Hard Candy","David Slade","Crime","USA",131969,7.1
"5213",3732,"L.I.E.","Michael Cuesta","Crime","USA",8509,7.2
"5214",3759,"Mean Creek","Jacob Aaron Estes","Crime","USA",26407,7.3
"5215",3786,"Blue Ruin","Jeremy Saulnier","Crime","USA",42678,7.1
"5216",3817,"Better Luck Tomorrow","Justin Lin","Crime","USA",8000,7.2
"5217",3839,"Side Effects","Steven Soderbergh","Crime","USA",148334,7.1
"5218",3840,"The Trials of Darryl Hunt","Ricki Stern","Crime","USA",771,7.7
"5219",3860,"Cheap Thrills","E.L. Katz","Crime","USA",12796,6.8
"5220",3861,"The Last House on the Left","Dennis Iliadis","Crime","USA",67824,6.6
"5221",3882,"The Cure","Kiyoshi Kurosawa","Crime","Japan",6318,7.4
"5222",3885,"El Mariachi","Robert Rodriguez","Crime","USA",52055,6.9
"5223",46,"World War Z","Marc Forster","Horror","USA",465019,7
"5224",114,"I Am Legend","Francis Lawrence","Horror","USA",530870,7.2
"5225",346,"What Lies Beneath","Robert Zemeckis","Horror","USA",98403,6.6
"5226",419,"Hellboy II: The Golden Army","Guillermo del Toro","Horror","USA",208422,7
"5227",719,"Hellboy","Guillermo del Toro","Horror","USA",244566,6.8
"5228",758,"Event Horizon","Paul W.S. Anderson","Horror","UK",120416,6.7
"5229",828,"The Ghost and the Darkness","Stephen Hopkins","Horror","USA",46239,6.8
"5230",849,"Blade II","Guillermo del Toro","Horror","USA",158267,6.7
"5231",865,"Grindhouse","Robert Rodriguez","Horror","USA",155496,7.6
"5232",896,"Interview with the Vampire: The Vampire Chronicles","Neil Jordan","Horror","USA",239752,7.6
"5233",929,"Silent Hill","Christophe Gans","Horror","Canada",172792,6.6
"5234",1031,"Blade","Stephen Norrington","Horror","USA",191437,7.1
"5235",1038,"From Hell","Albert Hughes","Horror","USA",124765,6.8
"5236",1133,"The Conjuring 2","James Wan","Horror","USA",64989,7.8
"5237",1140,"Bram Stoker's Dracula","Francis Ford Coppola","Horror","USA",143835,7.5
"5238",1243,"Pandorum","Christian Alvart","Horror","Germany",121432,6.8
"5239",1263,"Frankenweenie","Tim Burton","Horror","USA",73886,7
"5240",1287,"The Thing","John Carpenter","Horror","USA",258078,8.2
"5241",1345,"A Nightmare on Elm Street","Wes Craven","Horror","USA",149285,7.5
"5242",1362,"Resident Evil","Paul W.S. Anderson","Horror","UK",198701,6.7
"5243",1363,"Poltergeist","Tobe Hooper","Horror","USA",105446,7.4
"5244",1372,"From Hell","Albert Hughes","Horror","USA",124765,6.8
"5245",1522,"Warm Bodies","Jonathan Levine","Horror","USA",184641,6.9
"5246",1550,"Drag Me to Hell","Sam Raimi","Horror","USA",158354,6.6
"5247",1556,"30 Days of Night","David Slade","Horror","USA",138435,6.6
"5248",1557,"The Cabin in the Woods","Drew Goddard","Horror","USA",277172,7
"5249",1561,"Little Shop of Horrors","Frank Oz","Horror","USA",49349,6.9
"5250",1645,"Dawn of the Dead","Zack Snyder","Horror","USA",194422,7.4
"5251",1719,"Flatliners","Joel Schumacher","Horror","USA",62037,6.6
"5252",1755,"Cloverfield","Matt Reeves","Horror","USA",296787,7
"5253",1902,"Zombieland","Ruben Fleischer","Horror","USA",386217,7.7
"5254",1908,"Final Destination","James Wong","Horror","USA",181058,6.7
"5255",1910,"Pitch Black","David Twohy","Horror","USA",193962,7.1
"5256",1928,"1408","Mikael H<e5>fstr<f6>m","Horror","USA",209396,6.8
"5257",1994,"eXistenZ","David Cronenberg","Horror","Canada",77493,6.8
"5258",2001,"The Silence of the Lambs","Jonathan Demme","Horror","USA",887467,8.6
"5259",2006,"The Conjuring","James Wan","Horror","USA",300110,7.5
"5260",2076,"Psycho","Alfred Hitchcock","Horror","USA",422432,8.5
"5261",2086,"From Dusk Till Dawn","Robert Rodriguez","Horror","USA",219091,7.3
"5262",2112,"Let Me In","Matt Reeves","Horror","UK",92237,7.2
"5263",2173,"Scream","Wes Craven","Horror","USA",222018,7.2
"5264",2202,"The Exorcism of Emily Rose","Scott Derrickson","Horror","USA",96569,6.7
"5265",2211,"Predator","John McTiernan","Horror","USA",290949,7.8
"5266",2224,"The Fog","John Carpenter","Horror","USA",46492,6.8
"5267",2272,"The Others","Alejandro Amenabar","Horror","USA",268581,7.6
"5268",2279,"Halloween","John Carpenter","Horror","USA",157857,7.9
"5269",2385,"Halloween","John Carpenter","Horror","USA",157857,7.9
"5270",2411,"The Last House on the Left","Dennis Iliadis","Horror","USA",67822,6.6
"5271",2420,"28 Weeks Later","Juan Carlos Fresnadillo","Horror","UK",212167,7
"5272",2575,"The Shallows","Jaume Collet-Serra","Horror","USA",12983,6.8
"5273",2584,"The Mist","Frank Darabont","Horror","USA",220475,7.2
"5274",2638,"The Exorcist","William Friedkin","Horror","USA",284252,8
"5275",2671,"Stir of Echoes","David Koepp","Horror","USA",62468,7
"5276",2677,"Tales from the Crypt: Demon Knight","Ernest R. Dickerson","Horror","USA",16646,6.7
"5277",2700,"Ravenous","Antonia Bird","Horror","Czech Republic",29990,7.1
"5278",2721,"Pet Sematary","Mary Lambert","Horror","USA",63855,6.6
"5279",2723,"Gremlins","Joe Dante","Horror","USA",142293,7.2
"5280",2749,"Army of Darkness","Sam Raimi","Horror","USA",128850,7.6
"5281",2760,"Poltergeist","Tobe Hooper","Horror","USA",105448,7.4
"5282",2823,"Tremors","Ron Underwood","Horror","USA",90070,7.1
"5283",2891,"Severance","Christopher Smith","Horror","UK",31890,6.6
"5284",2914,"Alien","Ridley Scott","Horror","UK",563827,8.5
"5285",2915,"The Texas Chain Saw Massacre","Tobe Hooper","Horror","USA",96410,7.5
"5286",2959,"Repo! The Genetic Opera","Darren Lynn Bousman","Horror","USA",20419,6.7
"5287",2967,"28 Days Later...","Danny Boyle","Horror","UK",297250,7.6
"5288",2987,"Shadow of the Vampire","E. Elias Merhige","Horror","UK",34191,6.9
"5289",3005,"Fido","Andrew Currie","Horror","Canada",25055,6.8
"5290",3033,"The Neon Demon","Nicolas Winding Refn","Horror","France",9866,7
"5291",3056,"The Descent","Neil Marshall","Horror","UK",154938,7.2
"5292",3059,"The Devil's Rejects","Rob Zombie","Horror","USA",76267,6.9
"5293",3186,"[Rec] 2","Jaume Balaguero","Horror","Spain",55597,6.6
"5294",3205,"Insidious: Chapter 2","James Wan","Horror","USA",109214,6.6
"5295",3206,"Saw II","Darren Lynn Bousman","Horror","USA",188679,6.6
"5296",3207,"10 Cloverfield Lane","Dan Trachtenberg","Horror","USA",126893,7.3
"5297",3209,"Lights Out","David F. Sandberg","Horror","USA",13523,6.9
"5298",3212,"A Nightmare on Elm Street 3: Dream Warriors","Chuck Russell","Horror","USA",49820,6.6
"5299",3242,"Shaun of the Dead","Edgar Wright","Horror","UK",395921,8
"5300",3276,"Green Room","Jeremy Saulnier","Horror","USA",28845,7.1
"5301",3292,"Lady in White","Frank LaLoggia","Horror","USA",4695,6.7
"5302",3329,"They Live","John Carpenter","Horror","USA",73501,7.3
"5303",3384,"The Witch","Robert Eggers","Horror","USA",66483,6.8
"5304",3389,"Evil Dead II","Sam Raimi","Horror","USA",113451,7.8
"5305",3392,"Trollhunter","Andre <d8>vredal","Horror","Norway",54104,7
"5306",3420,"Sinister","Scott Derrickson","Horror","USA",155153,6.8
"5307",3465,"High Tension","Alexandre Aja","Horror","France",55040,6.8
"5308",3478,"Timecrimes","Nacho Vigalondo","Horror","Spain",40878,7.2
"5309",3517,"It Follows","David Robert Mitchell","Horror","USA",112899,6.9
"5310",3561,"A Nightmare on Elm Street","Wes Craven","Horror","USA",149293,7.5
"5311",3571,"May","Lucky McKee","Horror","USA",26773,6.7
"5312",3584,"Dawn of the Dead","Zack Snyder","Horror","USA",194426,7.4
"5313",3592,"Insidious","James Wan","Horror","USA",202800,6.8
"5314",3606,"Pontypool","Bruce McDonald","Horror","Canada",22212,6.7
"5315",3612,"Incident at Loch Ness","Zak Penn","Horror","UK",3291,6.6
"5316",3625,"Saw","James Wan","Horror","USA",299127,7.7
"5317",3646,"Dracula: Pages from a Virgin's Diary","Guy Maddin","Horror","Canada",1555,7
"5318",3650,"The Fog","John Carpenter","Horror","USA",46493,6.8
"5319",3652,"The Howling","Joe Dante","Horror","USA",22773,6.6
"5320",3655,"Hellraiser","Clive Barker","Horror","UK",76407,7
"5321",3793,"The Beyond","Lucio Fulci","Horror","Italy",14985,6.9
"5322",3801,"Halloween","John Carpenter","Horror","USA",157863,7.9
"5323",3803,"The Prophecy","Gregory Widen","Horror","USA",24438,6.6
"5324",3831,"The Beast from 20,000 Fathoms","Eug<e8>ne Lourie","Horror","USA",4812,6.7
"5325",3850,"The Texas Chain Saw Massacre","Tobe Hooper","Horror","USA",96411,7.5
"5326",3859,"The Lost Skeleton of Cadavra","Larry Blamire","Horror","USA",4117,7
"5327",3860,"Cheap Thrills","E.L. Katz","Horror","USA",12796,6.8
"5328",3861,"The Last House on the Left","Dennis Iliadis","Horror","USA",67824,6.6
"5329",3882,"The Cure","Kiyoshi Kurosawa","Horror","Japan",6318,7.4
"5330",155,"The Last Samurai","Edward Zwick","War","USA",317166,7.7
"5331",170,"Master and Commander: The Far Side of the World","Peter Weir","War","USA",168207,7.4
"5332",192,"Australia","Baz Luhrmann","War","Australia",102338,6.6
"5333",245,"The Patriot","Roland Emmerich","War","USA",207613,7.1
"5334",266,"Kingdom of Heaven","Ridley Scott","War","USA",217373,7.2
"5335",300,"Starship Troopers","Paul Verhoeven","War","USA",221521,7.2
"5336",312,"Green Zone","Paul Greengrass","War","France",110364,6.9
"5337",317,"The Flowers of War","Yimou Zhang","War","China",38690,7.6
"5338",320,"Black Hawk Down","Ridley Scott","War","USA",292022,7.7
"5339",352,"Mulan","Tony Bancroft","War","USA",171792,7.5
"5340",359,"Valkyrie","Bryan Singer","War","USA",183247,7.1
"5341",377,"K-19: The Widowmaker","Kathryn Bigelow","War","UK",49311,6.7
"5342",402,"Enemy at the Gates","Jean-Jacques Annaud","War","USA",188887,7.6
"5343",446,"Cold Mountain","Anthony Minghella","War","USA",118483,7.2
"5344",454,"Fury","David Ayer","War","USA",303185,7.6
"5345",523,"Tears of the Sun","Antoine Fuqua","War","USA",93494,6.6
"5346",549,"Braveheart","Mel Gibson","War","USA",736638,8.4
"5347",550,"Jarhead","Sam Mendes","War","Germany",143525,7.1
"5348",564,"Inglourious Basterds","Quentin Tarantino","War","USA",885175,8.3
"5349",573,"We Were Soldiers","Randall Wallace","War","USA",103241,7.1
"5350",579,"War Horse","Steven Spielberg","War","USA",116159,7.2
"5351",586,"Seven Years in Tibet","Jean-Jacques Annaud","War","USA",96385,7
"5352",620,"Saving Private Ryan","Steven Spielberg","War","USA",881236,8.6
"5353",625,"Lincoln","Steven Spielberg","War","USA",197412,7.4
"5354",635,"Unbroken","Angelina Jolie Pitt","War","USA",103589,7.2
"5355",672,"U-571","Jonathan Mostow","War","France",65297,6.6
"5356",679,"300","Zack Snyder","War","USA",607235,7.7
"5357",762,"Flyboys","Tony Bill","War","UK",35565,6.6
"5358",775,"The Great Raid","John Dahl","War","USA",18209,6.7
"5359",778,"American Sniper","Clint Eastwood","War","USA",325264,7.3
"5360",810,"Crimson Tide","Tony Scott","War","USA",81026,7.3
"5361",840,"Elizabeth: The Golden Age","Shekhar Kapur","War","UK",54787,6.9
"5362",848,"A Very Long Engagement","Jean-Pierre Jeunet","War","France",62607,7.7
"5363",863,"Flags of Our Fathers","Clint Eastwood","War","USA",101221,7.1
"5364",874,"The Thin Red Line","Terrence Malick","War","USA",138941,7.6
"5365",923,"13 Hours","Michael Bay","War","USA",47764,7.4
"5366",961,"Free State of Jones","Gary Ross","War","USA",3077,6.7
"5367",991,"Three Kings","David O. Russell","War","USA",137854,7.1
"5368",1012,"Courage Under Fire","Edward Zwick","War","USA",40126,6.6
"5369",1131,"Lone Survivor","Peter Berg","War","USA",203963,7.6
"5370",1148,"The Last of the Mohicans","Michael Mann","War","USA",113068,7.8
"5371",1157,"Unbroken","Angelina Jolie Pitt","War","USA",103589,7.2
"5372",1254,"The Hunting Party","Richard Shepard","War","USA",22010,6.9
"5373",1256,"The Warlords","Peter Ho-Sun Chan","War","Hong Kong",22897,7.1
"5374",1260,"Baahubali: The Beginning","S.S. Rajamouli","War","India",62756,8.4
"5375",1268,"Red Cliff","John Woo","War","China",36894,7.4
"5376",1340,"The English Patient","Anthony Minghella","War","USA",142067,7.4
"5377",1371,"The Pianist","Roman Polanski","War","France",497946,8.5
"5378",1422,"Ride with the Devil","Ang Lee","War","USA",11101,6.8
"5379",1479,"Apocalypse Now","Francis Ford Coppola","War","USA",450676,8.5
"5380",1519,"Legends of the Fall","Edward Zwick","War","USA",112175,7.5
"5381",1544,"Atonement","Joe Wright","War","UK",192930,7.8
"5382",1612,"Glory","Edward Zwick","War","USA",101888,7.9
"5383",1675,"Kundun","Martin Scorsese","War","USA",21606,7
"5384",1720,"A Bridge Too Far","Richard Attenborough","War","USA",40277,7.4
"5385",1804,"Tora! Tora! Tora!","Richard Fleischer","War","Japan",25019,7.5
"5386",1842,"Michael Collins","Neil Jordan","War","UK",24145,7.1
"5387",1843,"Gettysburg","Ron Maxwell","War","USA",21940,7.7
"5388",1930,"The Water Diviner","Russell Crowe","War","Australia",53341,7.1
"5389",1965,"Black Book","Paul Verhoeven","War","Netherlands",59507,7.8
"5390",1966,"Joyeux Noel","Christian Carion","War","France",21394,7.8
"5391",2107,"The Quiet American","Phillip Noyce","War","UK",24019,7.1
"5392",2115,"Mrs Henderson Presents","Stephen Frears","War","UK",13505,7.1
"5393",2137,"Little Boy","Alejandro Monteverde","War","Mexico",15978,7.4
"5394",2150,"Bon voyage","Jean-Paul Rappeneau","War","France",4293,6.9
"5395",2156,"The Children of Huang Shi","Roger Spottiswoode","War","Australia",8087,7.1
"5396",2185,"The Book Thief","Brian Percival","War","USA",98741,7.6
"5397",2222,"Glory","Edward Zwick","War","USA",101889,7.9
"5398",2253,"Mongol: The Rise of Genghis Khan","Sergey Bodrov","War","Russia",37635,7.3
"5399",2259,"The Railway Man","Jonathan Teplitzky","War","Australia",27882,7.1
"5400",2268,"Hotel Rwanda","Terry George","War","UK",264533,8.1
"5401",2331,"Pan's Labyrinth","Guillermo del Toro","War","Spain",467234,8.2
"5402",2359,"The White Countess","James Ivory","War","UK",5321,6.7
"5403",2381,"The Imitation Game","Morten Tyldum","War","UK",467613,8.1
"5404",2408,"Lawrence of Arabia","David Lean","War","UK",192775,8.4
"5405",2444,"The Hurt Locker","Kathryn Bigelow","War","USA",332065,7.6
"5406",2467,"A Mighty Heart","Michael Winterbottom","War","USA",24150,6.7
"5407",2494,"Buffalo Soldiers","Gregor Jordan","War","UK",20730,6.9
"5408",2503,"Sarah's Key","Gilles Paquet-Brenner","War","France",12937,7.5
"5409",2510,"Born on the Fourth of July","Oliver Stone","War","USA",76842,7.2
"5410",2530,"Tea with Mussolini","Franco Zeffirelli","War","Italy",9323,6.9
"5411",2546,"Amen.","Costa-Gavras","War","France",11077,7.3
"5412",2547,"The Lucky Ones","Neil Burger","War","USA",11704,7
"5413",2557,"Downfall","Oliver Hirschbiegel","War","Germany",248354,8.3
"5414",2559,"Good Morning, Vietnam","Barry Levinson","War","USA",98348,7.3
"5415",2590,"Letters from Iwo Jima","Clint Eastwood","War","USA",132149,7.9
